Title,topic
Бишкекте 19 жаштагы кыз 6-кабаттан секирүүгө аракет кылган – видео,kyrsyk
Токмокто унаа жөө өтмөктөн аялды үч баласы менен сүзүп кетти — видео,kyrsyk
Токмокто дайынсыз болгон 7 жашар баланын сөөгү Чу дарыясынан табылды,kyrsyk
Төрт-Күл суу сактагычына чөгүп кеткен өспүрүмдүн сөөгү табылды. Дагы бирөө изделүүдө,kyrsyk
Кыргызстанда сутка ичинде 16 өрт кырсыгы катталды,kyrsyk
Курсант кыздын өлүмү. Мурдагы милиция кызматкери уулунун күнөөсүн өз мойнуна алган,kyrsyk
Кыргызстанда сутка ичинде 14 өрт кырсыгы катталды,kyrsyk
"Ош облусунда күчү 3,5 баллга жеткен жер титирөө катталды",kyrsyk
Бишкекте таштанды ташуучу унаа күйдү,kyrsyk
Сузактагы 3 адам каза болгон жол кырсыгына шектүү жаран кармалды,kyrsyk
Бишкекте 34 жаштагы эркек киши түтүнгө ууланган,kyrsyk
Ошто ичимдиктин айынан эркек киши бөтөлкөлөшүн өлтүрүп алган,kyrsyk
Бишкекте курулуп жаткан көп кабаттуу үйдөн 15 жаштагы кыздын сөөгү табылды,kyrsyk
Кыргызстанда бир суткада 18 өрт  кырсыгы катталды,kyrsyk
Чоң Чүй каналына түшүп кеткен 6 жашар баланын сөөгү табылды,kyrsyk
Ошто индиялык студент көп кабаттуу үйдөн кулап көз жумду,kyrsyk
Кыргызстанда акыркы суткада 17 өрт кырсыгы катталды,kyrsyk
Бишкек – Ош унаа жолунда бензин төгүлгөн,kyrsyk
"Кампа, дүкөн, ферма күйгөн. Акыркы суткада өлкөдө 10 өрт кырсыгы катталды",kyrsyk
"Кыргызстанда очогунда күчү 4,5 баллга жеткен жер титирөө катталды",kyrsyk
Бишкекте турак жай өрттөнүп кеткен – сүрөт,kyrsyk
